ccode,Country,year,leadername,business,econ_finance,rgdpe,lnrgdpe,growth,cpg_sw2014,war,law,militarycareer,nato,business_add_close,econ_finance_close,business_nostate,business_exclude_lowlevel,rgdpo,expenditures_total,expenditures_total_million,expenditures_2014,nondefspend,nondefspend_ch,defspend_usa,defspend_ch_usa,diff_us,polconiii,polityfrompolity,polcon_abvmean,polcon_blwmean,cpg_mf,mids_per_yr,business_econ_finance,econ_finance_nobiz,def.exp,def.delta
325,Italy,2008,Berlusconi,1,0,2161421.75,14.58627701,2.457892895,2.704917908,0,NA,NA,1,1,0,1,1,2116344.75,4.2991E+11,429910,466740.0938,425691.0938,0.715188622,682967,7.398088932,-3.738997936,0.530331612,10,1,0,2.704917908,0,1,0,31868.34931,4.140195454
325,Italy,2009,Berlusconi,1,0,2111729,14.56301785,-2.299076319,2,0,NA,NA,1,1,0,1,1,2039252.375,4.31514E+11,431513,468480.4063,428583.4063,0.679439306,737747,8.020885468,-10.82728767,0.4506042,10,1,0,2,0,1,0,30823.80989,-3.277670302
325,Italy,2010,Berlusconi,1,0,2116407.75,14.56523037,0.221562386,2,0,NA,NA,1,1,0,1,1,2045185.625,4.33971E+11,433970,471147.9063,432375.9063,0.884891927,757992,2.744165659,-5.563926697,0.4506042,10,1,0,2,0,1,0,29943.62261,-2.855543416
325,Italy,2011,Berlusconi,1,0,2154116.5,14.58289146,1.781737804,1.764383554,0,NA,NA,1,1,0,1,1,2097792.75,4.26085E+11,426084,462586.3125,424539.3125,-1.812449217,748646,-1.232994556,-0.636911511,0.4506042,10,1,0,1.764383554,NA,1,0,29323.62736,-2.070541891
325,Italy,2012,Monti,0,1,2159438.75,14.58535862,0.247073174,NA,0,NA,NA,1,0,1,0,0,2109460.5,4.2021E+11,420209,456208,420866,-0.865246713,706082,-5.685464382,-1.424163342,0.4506042,10,1,0,NA,NA,1,1,27105.61414,-7.563911515
325,Italy,2013,Letta,0,0,2148611.5,14.58033276,-0.501394272,2.706849337,0,NA,NA,1,0,0,0,0,2100516,4.18916E+11,418915,454803.1563,420855.1563,-0.002576533,650081,-7.931231976,3.986916542,0.4506042,10,1,0,2.706849337,NA,0,0,26067.61644,-3.829456489
325,Italy,2014,Renzi,1,0,2140824.25,14.57670116,-0.362432003,4,0,NA,NA,1,1,0,1,0,2111945.75,4.15306E+11,415306,450884.9688,419313.9688,-0.366203785,609914,-6.178768635,-0.823116779,0.486295462,10,1,0,4,NA,1,0,24064.47894,-7.684390703
350,Greece,1949,Diomidis,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130994,NA,NA,0.507593036,4,1,0,1,0,NA,NA,784.5556475,NA
350,Greece,1950,S. Venizelos,0,0,NA,NA,NA,2.591780901,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,140780,7.470571041,4.721942425,0.507593036,4,1,0,2.591780901,1,0,0,879.4475678,12.09498914
350,Greece,1951,S. Venizelos,0,0,25626.07617,10.15136528,NA,2.038356304,1,1,0,0,0,0,0,0,25565.65234,NA,NA,NA,NA,NA,301216,113.9622116,-96.13571167,0.552445292,4,1,0,2.038356304,2,0,0,1036.456974,17.85318554
350,Greece,1952,Plastiras,0,0,25065.82813,10.12926102,-2.186244726,2.431694031,1,0,1,1,0,0,0,0,24988.63477,NA,NA,NA,NA,NA,424311,40.86602402,-44.34498978,0.449835986,4,1,0,2.431694031,3,0,0,1000.981107,-3.422801702
350,Greece,1953,Papagos,0,0,28149.86914,10.24529839,12.30377007,1,1,0,1,1,0,0,0,0,28442.61328,NA,NA,NA,NA,NA,436863,2.958207607,-7.31696701,0.219304904,4,0,1,1,2,0,0,957.0225147,-4.391550638
350,Greece,1954,Papagos,0,0,28647.31445,10.26281452,1.767134666,1,0,0,1,1,0,0,0,0,28967.21289,NA,NA,NA,NA,NA,376933,-13.71825981,21.43079376,0.219304904,4,0,1,1,0,0,0,1030.569284,7.684957034
350,Greece,1955,Papagos,0,0,30833.33984,10.33635139,7.630825043,1,0,0,1,1,0,0,0,0,31003.64063,NA,NA,NA,NA,NA,356801,-5.341002464,7.049708843,0.312628031,4,0,1,1,0,0,0,1048.236845,1.714349662
350,Greece,1956,Karamanlis,0,0,33597.53125,10.42220783,8.964943886,1.83606565,0,1,0,1,0,0,0,0,33799.33984,NA,NA,NA,NA,NA,361469,1.30829227,27.81170845,0.35380438,4,0,1,1.83606565,0,0,0,1353.758211,29.14621521
350,Greece,1957,Karamanlis,0,0,36095.34766,10.49391937,7.434523106,2,0,1,0,1,0,0,0,0,36442.52734,NA,NA,NA,NA,NA,371783,2.853356838,1.359778404,0.445774794,4,1,0,2,0,0,0,1410.397614,4.183863985
350,Greece,1958,Karamanlis,0,0,38088.05859,10.54765606,5.520689487,1.93424654,0,1,0,1,0,0,0,0,38281.20313,NA,NA,NA,NA,NA,369578,-0.593087912,-0.952690959,0.432009697,4,0,1,1.93424654,0,0,0,1388.90613,-1.523789032
350,Greece,1959,Karamanlis,0,0,39504.53906,10.5841713,3.718960285,2,0,1,0,1,0,0,0,0,39832.78516,NA,NA,NA,NA,NA,372166,0.700258136,2.802157402,0.414810777,4,0,1,2,0,0,0,1438.018022,3.536012399
350,Greece,1960,Karamanlis,0,0,40216.16406,10.60202408,1.801371574,2,0,1,0,1,0,0,0,0,40651.94531,11610392845,11610,12604.62012,10783.62012,NA,363006,-2.461267233,8.703974724,0.360092312,4,0,1,2,0,0,0,1527.572011,6.227598453
350,Greece,1961,Karamanlis,0,0,45920.24219,10.7346611,14.18354511,1.75890398,0,1,0,1,0,0,0,0,46348.14453,12121205394,12121,13159.39746,11397.39746,5.691755772,378361,4.229957581,-7.469935417,0.360092312,4,0,1,1.75890398,0,0,0,1477.695295,-3.26509749
350,Greece,1962,Karamanlis,0,0,45248.88672,10.71993351,-1.462000608,2,0,1,0,1,0,0,0,0,45545.86719,12929885296,12929,14036.61816,12244.61816,7.433457375,409976,8.355776787,-6.653166294,0.39202258,4,0,1,2,0,0,0,1502.637916,1.687940719
350,Greece,1963,Karamanlis,0,0,51262.35938,10.84471226,13.28977394,1.367123365,0,1,0,1,0,0,0,0,51523.28906,13469576871,13469,14622.87988,12785.87988,4.420404911,404393,-1.361787081,3.872947693,0.39202258,4,0,1,1.367123365,1,0,0,1540.604218,2.526643402
350,Greece,1964,G. Papandreou,0,0,55042.21875,10.91585541,7.373559475,2.590163946,0,0,0,1,0,0,0,0,55259.62109,14726774524,14726,15987.56543,14078.56543,10.11025906,390911,-3.33388567,7.25331974,0.39202258,4,0,1,2.590163946,1,0,0,1601.265256,3.937483618
350,Greece,1965,G. Papandreou,0,0,61072.52734,11.01981735,10.95578671,2.712328672,0,0,0,1,0,0,0,0,61314.51172,16046828221,16046,17420.64844,15355.64844,9.071116447,389105,-0.461997747,8.633815765,0.359913945,4,0,1,2.712328672,0,0,0,1732.091538,8.170181774
350,Greece,1966,Stephanopoulos,0,0,66092.67188,11.09881306,8.219968796,1.950684905,0,1,0,1,0,0,0,0,66084.02344,17052002071,17052,18512.83203,16270.83203,5.959915161,463423,19.09972954,-10.52830124,0.359913945,4,0,1,1.950684905,0,0,0,1880.04628,8.541970132
350,Greece,1967,Kollias,0,0,69814.77344,11.15360069,5.631637573,NA,0,0,0,1,0,0,0,0,69407.71875,18496045742,18496,20080.53906,17194.53906,5.677073002,535141,15.47570992,13.24864388,0,-7,0,1,1,1,0,0,2420.770168,28.76120092
350,Greece,1968,Papadopoulos,0,0,74304.85938,11.21593189,6.431424618,NA,0,0,1,1,0,0,0,0,74042.75,18744746436,18744,20349.78516,16978.78516,-1.254781604,549446,2.673127174,14.13214016,0,-7,0,1,1,0,0,0,2826.985054,16.78039872
350,Greece,1969,Papadopoulos,0,0,83068.36719,11.32741928,11.7939949,NA,0,0,1,1,0,0,0,0,82547.24219,20182490472,20182,21910.97656,18095.97656,6.579925537,525814,-4.301059723,17.47222519,0,-7,0,1,1,0,0,0,3200.026741,13.19574315
350,Greece,1970,Papadopoulos,0,0,90568.78125,11.41386509,9.029209137,NA,0,0,1,1,0,0,0,0,90212.52344,21373453907,21373,23204.00977,19088.00977,5.482065201,486804,-7.418973446,15.30888176,0,-7,0,1,1,0,0,0,3452.351656,7.885087694
350,Greece,1971,Papadopoulos,0,0,97562.85156,11.48825169,7.722389698,NA,0,0,1,1,0,0,0,0,97349.21875,22429618808,22429,24350.47656,19999.47656,4.775074959,437787,-10.0691452,15.77857208,0,-7,0,1,1,0,0,0,3649.218511,5.702398684
350,Greece,1972,Papadopoulos,0,0,107275.2578,11.58315372,9.955024719,NA,0,0,1,1,0,0,0,0,107159.1172,23700515497,23700,25730.36133,21092.36133,5.464566708,439498,0.390829325,6.205355644,0,-7,0,1,1,0,0,0,3890.321854,6.606985641
350,Greece,1973,Papadopoulos,0,0,115547.5078,11.65743732,7.711231709,NA,0,0,1,1,0,0,0,0,115118.1797,25266168609,25266,27430.51953,22766.51953,7.937272549,417593,-4.984095573,5.544682026,0,-7,0,1,1,0,0,0,3911.998617,0.55719714
350,Greece,1974,Ionannides,0,0,106702.9141,11.57780361,-7.65450573,1.084931493,0,0,1,1,0,0,0,0,107811.0625,28369536556,28369,30799.35156,25006.35156,9.838272095,412319,-1.262952209,25.46964264,0,1,0,1,1.084931493,1,0,0,4858.478985,24.19429199
350,Greece,1975,Karamanlis,0,0,111657.6563,11.62319279,4.64348793,1,0,1,0,1,0,0,0,0,114055.7578,31755461192,31755,34475.42969,27023.42969,8.066263199,388786,-5.707474232,34.34548569,0.295218706,8,0,1,1,1,0,0,6249.942604,28.63990199
350,Greece,1976,Karamanlis,0,0,119149.3281,11.68813324,6.709504128,1,0,1,0,1,0,0,0,0,121505.4297,33385365828,33385,36245.07031,28090.07031,3.947095633,378559,-2.630496025,12.06420517,0.295218706,8,0,1,1,1,0,0,6839.674187,9.435791984
350,Greece,1977,Karamanlis,0,0,122595.2891,11.71664429,2.892136574,1.090410948,0,1,0,1,0,0,0,0,123699.3203,35563927285,35563,38609.65625,29964.65625,6.673482418,394217,4.136211395,1.87237215,0.295218706,8,0,1,1.090410948,0,0,0,7250.944985,6.013017378
350,Greece,1978,Karamanlis,0,0,131556.8594,11.78719425,7.309877872,2,0,1,0,1,0,0,0,0,132472.4688,36809794305,36809,39962.40234,31132.40234,3.897078276,396408,0.555785239,1.584180117,0.381944031,8,0,1,2,1,0,0,7406.388917,2.143774807
350,Greece,1979,Karamanlis,0,0,134520.3594,11.80947113,2.25263834,2,0,1,0,1,0,0,0,0,135232.9531,38961746490,38961,42298.76172,33744.76172,8.391126633,398769,0.595598459,-3.721306324,0.381944031,8,0,1,2,0,0,0,7174.700881,-3.128218592
350,Greece,1980,Rallis,0,0,135234.1406,11.81476307,0.530612469,2,0,1,0,1,0,0,0,0,137737.6719,39040994040,39040,42384.52734,34986.52734,3.679876804,397025,-0.437345922,-13.07680035,0.381944031,8,0,1,2,0,0,0,6205.359636,-13.51054576
350,Greece,1981,Rallis,0,0,136562.1094,11.82453442,0.981974602,2.389041185,0,1,0,1,0,0,0,0,137955.1875,41702666623,41702,45274.58203,36517.58203,4.376126289,442450,11.44134521,6.928483963,0.381944031,8,0,1,2.389041185,1,0,0,7345.059225,18.36637449
350,Greece,1982,A. Papandreou,0,1,132650.4375,11.7954731,-2.864390612,4,0,0,0,1,0,1,0,0,133677.9844,40849143841,40849,44348.50391,35412.50391,-3.026153564,524074,18.44818687,-16.40410805,0.349493504,8,0,1,4,2,1,1,7494.703662,2.037348261
350,Greece,1983,A. Papandreou,0,1,132021.7813,11.79072189,-0.473916531,4,0,0,0,1,0,1,0,0,132038.0156,42318859603,42318,45943.35156,37792.35156,6.720359802,507762,-3.112537622,-5.672153473,0.349493504,8,0,1,4,3,1,1,6836.670813,-8.779971538
350,Greece,1984,A. Papandreou,0,1,134285.1094,11.80772018,1.714360714,4,0,0,0,1,0,1,0,0,135269.6094,43453573113,43453,47175.58594,39174.58594,3.657444715,527381,3.863818169,-5.704083443,0.349493504,8,0,1,4,3,1,1,6710.665057,-1.84308649
350,Greece,1985,A. Papandreou,0,1,138980.4219,11.8420887,3.496527672,4,0,0,0,1,0,1,0,0,140504.8281,45120789139,45120,48985.39844,41044.39844,4.773024082,568003,7.702590942,-8.452497482,0.349493504,8,0,1,4,2,1,1,6660.27804,-0.750849833
350,Greece,1986,A. Papandreou,0,1,145787.5781,11.88990593,4.897928238,4,0,0,0,1,0,1,0,0,146577.0313,44627052583,44627,48450.16406,41665.16406,1.512424707,607188,6.898731232,-21.45609283,0.357193619,10,0,1,4,1,1,1,5691.176903,-14.55046068
350,Greece,1987,A. Papandreou,0,1,145537,11.8881855,-0.171875954,4,0,0,0,1,0,1,0,0,145561.9688,44726402384,44726,48557.64453,41787.64453,0.29396373,599976,-1.187770486,0.966694593,0.357193619,10,0,1,4,3,1,1,5678.668241,-0.219790411
350,Greece,1988,A. Papandreou,0,1,156754.0156,11.96243286,7.707333565,4,0,0,0,1,0,1,0,0,155929.5938,42266515099,42266,45886.89844,38727.89844,-7.322131157,586731,-2.207588196,7.95352602,0.357193619,10,0,1,4,1,1,1,6004.668884,5.740793945
350,Greece,1989,A. Papandreou,0,1,164930.2813,12.01327801,5.215990543,2.991780758,0,0,0,1,0,1,0,0,164240.9531,44548906887,44548,48364.39453,41651.39453,7.548811436,580705,-1.027046442,-5.202874184,0.357193619,10,0,1,2.991780758,1,1,1,5630.117687,-6.237666135
350,Greece,1990,Mitsotakis,0,0,169355.125,12.03975296,2.682852745,1.846575379,0,0,0,1,0,0,0,0,166414.3906,44816200265,44816,48655.35547,41868.35547,0.52089715,554742,-4.470944881,5.573283672,0.390684724,10,0,1,1.846575379,1,0,0,5692.176854,1.102271224
350,Greece,1991,Mitsotakis,0,0,181304.1563,12.10793114,7.055604458,2,0,0,0,1,0,0,0,0,177589.7969,44143957219,44143,47924.69922,41487.69922,-0.909174085,487221,-12.17160416,7.014686584,0.382241338,10,0,1,2,1,0,0,5398.607744,-5.157413707
350,Greece,1992,Mitsotakis,0,0,186621.7969,12.13683891,2.932989597,2,0,0,0,1,0,0,0,0,180818.125,42819638543,42819,46487.27344,39798.27344,-4.07211256,514822,5.664985657,-1.750118494,0.382241338,10,0,1,2,1,0,0,5610.344701,3.922065952
350,Greece,1993,Mitsotakis,0,0,189464.5781,12.15195751,1.523280144,2.367123365,0,0,0,1,0,0,0,0,185564.1563,43932949139,43932,47695.62109,41166.62109,3.43820858,487764,-5.255797386,2.863810539,0.382241338,10,0,1,2.367123365,1,0,0,5476.128339,-2.392301516
350,Greece,1994,A. Papandreou,0,1,200127.9531,12.20671177,5.628168583,4,0,0,0,1,0,1,0,0,195787.9531,43449686755,43449,47171.24609,40530.24609,-1.545851946,460072,-5.677335739,7.392759323,0.361207217,10,0,1,4,3,1,1,5570.466311,1.722712936
350,Greece,1995,A. Papandreou,0,1,210839.9844,12.25885487,5.352592468,4,0,0,0,1,0,1,0,0,203839.2344,45883830993,45883,49813.76172,43029.76172,6.167037964,433220,-5.836477757,7.989768028,0.361207217,10,0,1,4,2,1,1,5689.607225,2.13879606
350,Greece,1996,Simitis,0,1,218703.6406,12.2954731,3.7296772,4,0,1,0,1,0,1,0,0,209472.0313,48301082384,48301,52438.91016,45248.91016,5.157240868,409656,-5.439268589,11.42393875,0.361207217,10,0,1,4,2,1,1,6030.452235,5.990659764
350,Greece,1997,Simitis,0,1,236421.6406,12.37337208,8.101379395,4,0,1,0,1,0,1,0,0,227896.9688,46771371523,46771,50777.83594,43116.83594,-4.71187973,407537,-0.517263293,7.06802845,0.384931922,10,0,1,4,2,1,1,6426.257007,6.563434327
350,Greece,1998,Simitis,0,1,248474.5625,12.4230957,5.098056793,4,0,1,0,1,0,1,0,0,237137.7031,47983930993,47983,52093.66797,43744.66797,1.456118107,398332,-2.258690596,11.2392416,0.384931922,10,0,1,4,1,1,1,7002.649007,8.969326916
350,Greece,1999,Simitis,0,1,254399.7344,12.44666195,2.384614944,4,0,1,0,1,0,1,0,0,243539.4063,49697082914,49697,53954.50781,45213.50781,3.35775733,399314,0.246528015,4.448645115,0.384931922,10,0,1,4,3,1,1,7331.362481,4.694130378
350,Greece,2000,Simitis,0,1,261260.4688,12.47327328,2.696835995,4,0,1,0,1,0,1,0,0,256589.9375,51502750596,51502,55914.14063,46690.14063,3.265910864,414768,3.870137215,1.655546188,0.384931922,10,0,1,4,2,1,1,7737.823193,5.544136071
350,Greece,2001,Simitis,0,1,275822.1563,12.5275116,5.573630333,4,0,1,0,1,0,1,0,0,269893.2813,53956537086,53956,58578.37109,49557.37109,6.140976429,418135,0.811779141,-3.012559891,0.366082966,10,0,1,4,2,1,1,7567.439411,-2.201960128
